District,Date(D_M_YYYY),Time(Hour_of_a_day),Temperature(Celsius),Humidity(Percentage),WindSpeed(KM/H),Precipitation(Millimeters),AtmosphericPressure(Millibars),PM10(ug/m3),NO2(ug/m3),SO2(ug/m3),CO(ug/m3),O3(ug/m3),AQI(Index/Level),PM2_5(ug/m3)
Suan Luang,1/2/2025,17:00,31.6,33,16.9,0,1006,305.52,101.45,94.41,3231.05,246.05,5,236.41
Suan Luang,1/2/2025,18:00,30.1,38,14,0,1007,323.25,164.51,121.12,4325.87,130.18,5,245.52
Suan Luang,1/2/2025,19:00,28.8,45,11.9,0,1007,309.94,174.11,121.12,4539.49,60.08,5,237.44
Suan Luang,1/2/2025,20:00,28,51,13.7,0,1008,286.94,164.51,107.77,4325.87,25.75,5,218.62
Suan Luang,1/2/2025,21:00,27.5,54,13.3,0,1009,265.12,154.91,98.23,4219.06,4.65,5,199.99
Suan Luang,1/2/2025,22:00,27.1,58,16.6,0,1009,241.78,135.72,90.6,4058.84,0.22,5,179.9
Suan Luang,1/2/2025,23:00,26.6,64,15.8,0,1009,208.88,113.79,81.06,3738.4,0.01,5,153.01
Suan Luang,31/1/2025,0:00,26.5,48,6.5,0,1011,441.63,180.96,158.31,12069.7,0,5,308.39
Suan Luang,31/1/2025,1:00,25.9,52,5.8,0,1010,441.94,165.88,137.33,11856.08,0,5,303.14
Suan Luang,31/1/2025,2:00,25.4,54,5.8,0,1010,451.23,157.65,120.16,11535.64,0,5,308.74
Suan Luang,31/1/2025,3:00,25,55,3.6,0,1009,470.04,153.54,108.72,11535.64,0,5,322
Suan Luang,31/1/2025,4:00,24.5,52,5,0,1010,474.35,143.95,96.32,11001.59,0,5,320.75
Suan Luang,31/1/2025,5:00,24.2,52,5.4,0,1010,451.98,127.49,86.78,9933.47,0,5,298.4
Suan Luang,31/1/2025,6:00,23.9,51,4.7,0,1011,435.99,115.16,84.88,9292.6,0,5,282.4
Suan Luang,31/1/2025,7:00,23.8,51,4.3,0,1011,457.55,109.67,92.51,10253.91,0,5,298.35
Suan Luang,31/1/2025,8:00,24.8,47,4.3,0,1012,439.91,95.96,94.41,11322.02,0.23,5,280.71
Suan Luang,31/1/2025,9:00,26.4,42,5.4,0,1013,414.13,97.33,101.09,11856.08,1.94,5,256.78
Suan Luang,31/1/2025,10:00,28.3,38,5,0,1014,440.14,180.96,122.07,12069.7,9.03,5,275.32
Suan Luang,31/1/2025,11:00,30,33,5,0,1013,331.42,169.99,119.21,4379.27,188.83,5,221.11
Suan Luang,31/1/2025,12:00,31.5,30,4.3,0,1012,291.44,87.74,90.6,3070.83,331.88,5,219.33
Suan Luang,31/1/2025,13:00,32.7,27,3.6,0,1010,288.05,55.52,77.25,2643.59,411.99,5,224.37
Suan Luang,31/1/2025,14:00,33.3,26,4,0,1008,296.9,50.04,79.15,2643.59,434.88,5,236.51
Suan Luang,31/1/2025,15:00,33.5,26,5.4,0,1007,315.11,54.15,85.83,2803.8,446.32,5,253.36
Suan Luang,31/1/2025,16:00,33.5,26,5.8,0,1006,303.73,58.95,84.88,2830.51,406.27,5,241.07
Suan Luang,31/1/2025,17:00,32.9,27,8.3,0,1006,330.75,132.98,111.58,4165.65,291.82,5,255.99
Suan Luang,31/1/2025,18:00,31.2,33,14,0,1007,397.31,244.02,150.68,6462.1,140.19,5,306.62
Suan Luang,31/1/2025,19:00,29.2,41,16.2,0,1008,433.77,315.31,171.66,7904.05,31.47,5,336.29
Suan Luang,31/1/2025,20:00,28.3,44,13.7,0,1009,425.54,320.79,164.03,8544.92,0.15,5,326.76
Suan Luang,31/1/2025,21:00,27.9,47,14.4,0,1010,413.89,296.12,144.96,8972.17,0,5,314.73
Suan Luang,31/1/2025,22:00,27.2,53,15.5,0,1010,398.39,254.99,129.7,8972.17,0,5,299.8
Suan Luang,31/1/2025,23:00,26.6,58,16.2,0,1010,355.18,200.15,110.63,8224.49,0,5,263.69
Taling Chan,6/2/2025,0:00,26.9,72,17.3,0,1010,119.67,47.98,29.8,1482.01,60.8,5,88.24
Taling Chan,6/2/2025,1:00,26.7,72,14.8,0,1009,119.89,43.87,27.9,1401.9,67.95,5,89.31
Taling Chan,6/2/2025,2:00,26.5,74,13,0,1009,113.99,41.81,22.89,1335.14,53.64,5,83.4
Taling Chan,6/2/2025,3:00,26.3,76,13,0,1009,114.95,47.98,20.98,1428.6,30.76,5,82.55
Taling Chan,6/2/2025,4:00,26.2,76,11.9,0,1008,123.55,59.63,24.32,1642.23,10.01,5,87.08
Taling Chan,6/2/2025,5:00,26,77,10.8,0,1009,140.33,69.92,31.95,2029.42,0.5,5,97.8
Taling Chan,6/2/2025,6:00,25.9,77,10.4,0,1009,169.29,78.83,44.35,2696.99,0,5,119.29
Taling Chan,6/2/2025,7:00,25.7,78,10.4,0,1010,236.82,95.96,70.57,4379.27,0,5,171.33
Taling Chan,6/2/2025,8:00,26.7,72,12.2,0,1011,363.01,124.75,111.58,7904.05,0.14,5,266.35
Taling Chan,6/2/2025,9:00,28.5,61,12.6,0,1012,439.57,152.17,137.33,10467.53,1.36,5,315.24
Taling Chan,6/2/2025,10:00,30.3,52,12.6,0,1012,439.17,216.6,158.31,9826.66,8.85,5,299.35
Taling Chan,6/2/2025,11:00,31.7,46,13.7,0,1011,174.24,111.04,72.48,2803.8,111.58,5,120.26
Taling Chan,6/2/2025,12:00,32.7,42,13.3,0,1010,115.58,45.93,42.44,1628.88,185.97,5,86.75
Taling Chan,6/2/2025,13:00,33.6,38,14.4,0,1009,110.17,32.22,38.62,1468.66,220.3,5,85.66
Taling Chan,6/2/2025,14:00,33.9,37,16.6,0,1007,101.71,24.33,33.38,1308.44,223.16,5,80.27
Taling Chan,6/2/2025,15:00,33.9,37,19.4,0,1006,92.71,21.25,29.09,1188.28,214.58,5,73.87
Taling Chan,6/2/2025,16:00,33.1,38,19.4,0,1006,86.66,21.25,27.18,1148.22,200.27,5,68.8
Taling Chan,6/2/2025,17:00,32.2,41,17.3,0,1006,91.06,49.35,38.15,1548.77,141.62,4,68.38
Taling Chan,6/2/2025,18:00,30.4,49,16.9,0,1006,95.07,81.57,49.11,2056.12,51.5,4,63.93
Taling Chan,6/2/2025,19:00,29.2,56,15.5,0,1007,91.55,81.57,47.68,2082.82,4.43,4,55.61
Taling Chan,6/2/2025,20:00,28,65,21.2,0,1008,93.8,67.17,50.07,2136.23,0.02,4,55.92
Taling Chan,6/2/2025,21:00,27.5,70,22.3,0,1009,95.46,60.32,50.07,2109.53,0,4,58.39
Taling Chan,6/2/2025,22:00,27.3,70,20.2,0,1009,91.69,54.15,43.87,1895.91,0,4,56.75
Taling Chan,6/2/2025,23:00,27,72,19.4,0,1010,83.79,48.67,37.67,1655.58,0.02,4,52.07
Taling Chan,5/2/2025,0:00,27.1,71,16.6,0,1010,310.17,148.06,64.85,6195.07,0,5,214.77
Taling Chan,5/2/2025,1:00,26.7,74,14.4,0,1010,329.53,149.43,70.57,6408.69,0,5,228.16
Taling Chan,5/2/2025,2:00,26.5,75,10.1,0,1010,338.39,146.69,70.57,6355.29,0,5,235.57
Taling Chan,5/2/2025,3:00,26.4,75,7.9,0,1009,337.02,142.57,68.67,6141.66,0,5,236.33
Taling Chan,5/2/2025,4:00,26.2,75,7.9,0,1009,333.83,143.95,70.57,5928.04,0,5,234.12
Taling Chan,5/2/2025,5:00,26,76,7.9,0,1009,326.25,145.32,73.43,5661.01,0,5,226.52
Taling Chan,5/2/2025,6:00,25.9,77,6.8,0,1010,322.57,143.95,81.06,5447.39,0,5,219.47
Taling Chan,5/2/2025,7:00,25.9,78,7.6,0,1011,337.22,146.69,105.86,5767.82,0,5,223.16
Taling Chan,5/2/2025,8:00,26.7,73,14,0,1012,355.37,157.65,162.13,6355.29,0.6,5,225.2
Taling Chan,5/2/2025,9:00,27.8,63,15.8,0,1012,361.69,165.88,173.57,6835.94,5.45,5,231.25
Taling Chan,5/2/2025,10:00,29.3,48,16.2,0,1013,383.7,219.35,179.29,6622.31,32.9,5,259.56
Taling Chan,5/2/2025,11:00,30.8,39,14.4,0,1012,187.19,84.31,68.67,2483.37,157.36,5,144.71
Taling Chan,5/2/2025,12:00,32.3,34,12.2,0,1011,147.06,41.13,46.25,1695.63,223.16,5,120.04
Taling Chan,5/2/2025,13:00,33.4,31,9.4,0,1009,150.94,33.93,44.82,1642.23,263.21,5,123.74
Taling Chan,5/2/2025,14:00,34.3,29,9.4,0,1008,149.63,32.22,44.35,1615.52,274.66,5,121.54
Taling Chan,5/2/2025,15:00,34.5,29,12.2,0,1007,150.86,38.04,47.21,1682.28,257.49,5,120.69
Taling Chan,5/2/2025,16:00,34.1,30,15.8,0,1006,148.89,44.55,49.59,1735.69,231.74,5,116.86
Taling Chan,5/2/2025,17:00,33.1,34,17.3,0,1006,156.56,75.4,61.99,2216.34,170.23,5,118.45
Taling Chan,5/2/2025,18:00,31.5,38,15.1,0,1007,169.68,109.67,73.43,2883.91,95.84,5,125.39
Taling Chan,5/2/2025,19:00,30.5,41,11.9,0,1007,170.33,116.53,73.43,3070.83,45.42,5,123.49
Taling Chan,5/2/2025,20:00,29.3,52,18,0,1008,162.75,116.53,74.39,2990.72,17.7,5,115.78
Taling Chan,5/2/2025,21:00,27.6,69,22,0,1009,143.58,97.33,63.9,2590.18,5.63,5,99.39
Taling Chan,5/2/2025,22:00,27.3,71,20.5,0,1009,124.39,74.71,47.21,2029.42,9.74,5,84.78
Taling Chan,5/2/2025,23:00,27.1,72,18.7,0,1009,116.48,57.58,34.81,1642.23,34.69,5,82.14
Taling Chan,4/2/2025,0:00,27.1,66,15.5,0,1010,138.44,50.72,31.95,2563.48,0,5,92.84
Taling Chan,4/2/2025,1:00,26.8,69,15.1,0,1009,134.13,54.15,35.29,2563.48,0,5,92.41
Taling Chan,4/2/2025,2:00,26.5,71,14,0,1009,125.54,55.52,38.62,2323.15,0,5,87.18
Taling Chan,4/2/2025,3:00,26.2,74,14.4,0,1009,113.85,54.15,40.05,1976.01,0,5,78.52
Taling Chan,4/2/2025,4:00,26.1,76,13,0,1009,110.3,54.15,45.3,1815.8,0,4,74.33
Taling Chan,4/2/2025,5:00,25.9,77,11.9,0,1010,118.2,57.58,56.27,1976.01,0,5,77.9
Taling Chan,4/2/2025,6:00,25.7,77,9.7,0,1011,149.1,68.55,76.29,2616.88,0,5,97.55
Taling Chan,4/2/2025,7:00,25.5,73,9.7,0,1012,211.83,84.31,107.77,3898.62,0,5,137.92
Taling Chan,4/2/2025,8:00,26.1,66,13,0,1013,288.37,90.48,139.24,5714.42,0.16,5,179.4
Taling Chan,4/2/2025,9:00,27.4,60,14.8,0,1014,301.31,90.48,143.05,6355.29,1.12,5,180.15
Taling Chan,4/2/2025,10:00,29.1,48,14,0,1014,278.86,116.53,143.05,5928.04,3,5,175.58
Taling Chan,4/2/2025,11:00,30.6,39,13.3,0,1014,187.9,124.75,95.37,3631.59,20.92,5,129.64
Taling Chan,4/2/2025,12:00,31.9,35,12.6,0,1013,133.31,87.05,68.67,2296.45,92.98,5,96.5
Taling Chan,4/2/2025,13:00,32.9,31,11.9,0,1011,129.62,57.58,60.08,1922.61,183.11,5,98.94
Taling Chan,4/2/2025,14:00,33.7,29,10.1,0,1010,111.21,36.67,43.39,1522.06,214.58,5,87.2
Taling Chan,4/2/2025,15:00,34.2,28,9,0,1008,100.58,40.44,41.96,1482.01,188.83,5,78.94
Taling Chan,4/2/2025,16:00,34.4,28,7.9,0,1007,98.08,49.35,43.87,1548.77,160.22,5,75.71
Taling Chan,4/2/2025,17:00,34.1,28,7.9,0,1007,108.88,79.51,58.65,1976.01,113.01,5,81.14
Taling Chan,4/2/2025,18:00,33.3,29,7.2,0,1008,123.74,117.9,79.16,2590.18,61.51,5,90.42
Taling Chan,4/2/2025,19:00,31.9,34,7.2,0,1008,129.19,134.35,88.69,2910.61,25.75,5,94.05
Taling Chan,4/2/2025,20:00,30.3,41,11.5,0,1009,150.87,150.8,93.46,3631.59,1.77,5,112.52
Taling Chan,4/2/2025,21:00,29.1,47,10.8,0,1010,204.12,164.51,99.18,4913.33,0,5,151.36
Taling Chan,4/2/2025,22:00,28.6,49,10.8,0,1010,256.44,167.25,88.69,5767.82,0,5,183.7
Taling Chan,4/2/2025,23:00,28.2,53,10.8,0,1010,289.19,154.91,70.57,5981.45,0,5,201.49
Taling Chan,3/2/2025,0:00,26.4,65,14.8,0,1008,86.3,37.7,17.88,1174.93,22.71,4,64.6
Taling Chan,3/2/2025,1:00,26.1,68,13.7,0,1008,88.24,40.44,19.55,1228.33,10.82,4,65.7
Taling Chan,3/2/2025,2:00,25.8,70,13.7,0,1008,92.43,39.76,20.98,1241.68,3.89,4,67.33
Taling Chan,3/2/2025,3:00,25.6,74,12.6,0,1007,95.43,40.78,24.32,1268.39,1.59,4,68.72
Taling Chan,3/2/2025,4:00,25.4,75,11.2,0,1007,99.96,46.61,32.42,1401.9,0.53,4,71.87
Taling Chan,3/2/2025,5:00,25.2,76,10.4,0,1008,112.21,52.09,40.05,1708.98,0.04,5,79.89
Taling Chan,3/2/2025,6:00,25.1,77,11.2,0,1008,137.55,55.52,43.87,2269.74,0,5,96.82
Taling Chan,3/2/2025,7:00,25,77,11.9,0,1009,187.09,65.12,53.41,3471.37,0,5,132.42
Taling Chan,3/2/2025,8:00,26.3,71,14.8,0,1010,264.84,85,75.34,6034.85,0.23,5,189.67
Taling Chan,3/2/2025,9:00,28.2,61,15.5,0,1011,308.34,105.56,91.55,7797.24,2.21,5,217.89
Taling Chan,3/2/2025,10:00,29.9,54,14.4,0,1012,314.66,161.77,112.53,7370,13.23,5,215.45
Taling Chan,3/2/2025,11:00,31.3,47,14.8,0,1011,173.13,90.48,64.85,2429.96,135.9,5,125.33
Taling Chan,3/2/2025,12:00,32,43,15.5,0,1010,167.63,44.55,49.11,1762.39,240.33,5,132.66
Taling Chan,3/2/2025,13:00,33.2,37,13.3,0,1009,202.07,32.9,55.31,1842.5,326.16,5,165.92
Taling Chan,3/2/2025,14:00,34.2,32,12.6,0,1007,219.59,26.05,56.27,1869.2,366.21,5,182.19
Taling Chan,3/2/2025,15:00,34.6,30,13.3,0,1006,227.96,27.76,58.17,1949.31,377.66,5,189.37
Taling Chan,3/2/2025,16:00,34.4,30,13,0,1006,229.65,33.59,61.99,2056.12,371.93,5,189.44
Taling Chan,3/2/2025,17:00,33.7,32,13.3,0,1006,228.28,68.55,71.53,2590.18,288.96,5,182.99
Taling Chan,3/2/2025,18:00,31.9,37,15.1,0,1007,207.13,104.19,70.57,3204.35,151.63,5,159.1
Taling Chan,3/2/2025,19:00,29.8,46,15.1,0,1007,172.95,111.04,58.65,3177.64,47.21,5,125.19
Taling Chan,3/2/2025,20:00,29,51,14.8,0,1008,158.74,112.41,52.93,3231.05,2.75,5,111.06
Taling Chan,3/2/2025,21:00,28.4,54,15.5,0,1009,155.98,91.85,47.68,3257.75,0,5,107.74
Taling Chan,3/2/2025,22:00,27.8,58,16.6,0,1010,150.75,68.55,39.58,2964.02,0,5,102.19
Taling Chan,3/2/2025,23:00,27.3,62,16.9,0,1010,144.66,54.15,33.86,2670.29,0,5,96.27
Taling Chan,2/2/2025,0:00,26.1,68,15.1,0,1009,114.02,45.24,19.07,1495.36,40.41,5,83.87
Taling Chan,2/2/2025,1:00,25.9,68,12.6,0,1008,100.87,38.73,17.88,1281.74,42.92,4,73.22
Taling Chan,2/2/2025,2:00,25.7,68,10.8,0,1008,95.14,33.24,16.21,1134.87,45.06,4,68.31
Taling Chan,2/2/2025,3:00,25.4,70,9,0,1008,96.26,36.33,16.69,1161.58,37.19,4,69.31
Taling Chan,2/2/2025,4:00,25.1,73,8.6,0,1008,101.52,46.61,20.5,1308.44,25.03,4,73.9
Taling Chan,2/2/2025,5:00,24.9,74,7.6,0,1008,114.89,65.12,27.18,1642.23,7.33,5,84.28
Taling Chan,2/2/2025,6:00,24.7,76,9,0,1008,139.16,74.03,33.38,2189.64,0.09,5,102.28
Taling Chan,2/2/2025,7:00,24.6,76,7.9,0,1009,184.83,80.2,41.96,3284.45,0,5,136.6
Taling Chan,2/2/2025,8:00,25.9,70,11.5,0,1010,267.19,94.59,60.08,5767.82,0.25,5,199.03
Taling Chan,2/2/2025,9:00,27.7,60,13.3,0,1011,340.79,111.04,77.25,8331.3,1.86,5,256.42
Taling Chan,2/2/2025,10:00,29.6,51,13,0,1011,396.07,200.15,103,9292.6,11.27,5,302.17
Taling Chan,2/2/2025,11:00,31.3,43,13.3,0,1010,282.17,90.48,75.34,2857.21,246.05,5,229.27
Taling Chan,2/2/2025,12:00,32.3,39,14.8,0,1009,243,24.33,42.92,1815.8,329.02,5,204.62
Taling Chan,2/2/2025,13:00,33.2,35,14.4,0,1008,231.53,16.11,39.1,1708.98,351.91,5,194.67
Taling Chan,2/2/2025,14:00,33.8,32,15.8,0,1007,211.37,14.39,33.86,1562.12,337.6,5,174.11
Taling Chan,2/2/2025,15:00,33.8,30,15.5,0,1006,196.06,15.08,29.56,1388.55,303.27,5,159.75
Taling Chan,2/2/2025,16:00,33.6,29,14,0,1005,186.22,16.79,27.89,1295.09,271.8,5,150.38
Taling Chan,2/2/2025,17:00,32.9,30,13.3,0,1005,194.4,38.39,35.76,1628.88,220.3,5,153.79
Taling Chan,2/2/2025,18:00,31.4,34,13.3,0,1005,187.49,64.43,44.35,2082.82,138.76,5,144.25
Taling Chan,2/2/2025,19:00,29.6,43,12.2,0,1006,153.31,72.66,43.87,2136.23,72.24,5,114.92
Taling Chan,2/2/2025,20:00,28.8,47,12.2,0,1007,137.71,72.66,44.35,2056.12,53.64,5,103.84
Taling Chan,2/2/2025,21:00,27.8,56,16.9,0,1008,125.48,61.01,37.67,1789.09,52.21,5,95.22
Taling Chan,2/2/2025,22:00,27.1,65,18,0,1008,106.39,47.3,27.89,1415.25,46.49,5,79.97
Taling Chan,2/2/2025,23:00,26.6,70,18.4,0,1008,92.42,39.41,20.98,1214.98,35.41,4,68.95
Taling Chan,1/2/2025,0:00,26,62,14.8,0,1009,213.13,109.67,36.72,4112.24,0,5,164.1
Taling Chan,1/2/2025,1:00,25.8,59,11.2,0,1009,161.91,80.88,25.75,2910.61,0.08,5,121.28
Taling Chan,1/2/2025,2:00,25.6,57,6.5,0,1008,116.84,55.52,16.93,1668.93,5.36,5,83.41
Taling Chan,1/2/2025,3:00,25.4,58,7.6,0,1007,106.9,44.55,14.78,1361.85,6.44,5,75.64
Taling Chan,1/2/2025,4:00,25.1,61,9,0,1007,110.55,45.93,17.17,1415.25,2.7,5,78.52
Taling Chan,1/2/2025,5:00,24.9,64,6.8,0,1008,122.22,50.04,26.46,1642.23,0.25,5,86.99
Taling Chan,1/2/2025,6:00,24.8,66,6.5,0,1009,138.36,54.15,41.01,1949.31,0,5,98.54
Taling Chan,1/2/2025,7:00,24.7,68,6.8,0,1010,164.28,57.58,56.74,2563.48,0,5,117.12
Taling Chan,1/2/2025,8:00,25.7,64,8.3,0,1010,222.66,72.66,84.88,4486.08,0.35,5,162.88
Taling Chan,1/2/2025,9:00,27.3,56,10.8,0,1011,278.44,95.96,108.72,6355.29,2.66,5,206.01
Taling Chan,1/2/2025,10:00,29.2,47,12.2,0,1012,311.9,161.77,109.67,6729.13,14.48,5,233.05
Taling Chan,1/2/2025,11:00,30.8,41,13.7,0,1011,214.56,56.21,50.07,1922.61,220.3,5,166.42
Taling Chan,1/2/2025,12:00,31.8,37,14,0,1010,204.04,20.39,37.19,1482.01,303.27,5,168.09
Taling Chan,1/2/2025,13:00,32.5,34,15.1,0,1009,241.82,16.45,46.73,1735.69,363.35,5,205.9
Taling Chan,1/2/2025,14:00,32.9,32,15.1,0,1007,257.64,15.94,51.02,1869.2,371.93,5,219.92
Taling Chan,1/2/2025,15:00,33,32,16.2,0,1006,241.78,18.51,51.5,1842.5,343.32,5,204.14
Taling Chan,1/2/2025,16:00,32.6,31,16.2,0,1006,252.36,22.28,56.74,1976.01,331.88,5,212.88
Taling Chan,1/2/2025,17:00,31.6,33,16.9,0,1006,265.52,43.53,64.85,2349.85,277.52,5,220.85
Taling Chan,1/2/2025,18:00,30.1,38,14,0,1007,231.32,63.06,58.17,2483.37,173.09,5,185.4
Taling Chan,1/2/2025,19:00,28.8,45,11.9,0,1007,189.26,63.06,44.82,2189.64,108.72,5,146.07
Taling Chan,1/2/2025,20:00,28,51,13.7,0,1008,177.21,64.43,38.62,2109.53,83.68,5,136.64
Taling Chan,1/2/2025,21:00,27.5,54,13.3,0,1009,169.33,63.75,32.9,2109.53,64.37,5,130.51
Taling Chan,1/2/2025,22:00,27.1,58,16.6,0,1009,155.4,58.26,27.18,1949.31,52.93,5,118.52
Taling Chan,1/2/2025,23:00,26.6,64,15.8,0,1009,135.13,52.09,22.17,1735.69,43.63,5,101.32
Taling Chan,31/1/2025,0:00,26.5,48,6.5,0,1011,336.54,152.17,53.41,5607.6,0,5,249.64
Taling Chan,31/1/2025,1:00,25.9,52,5.8,0,1010,356.2,165.88,60.08,6355.29,0,5,266.51
Taling Chan,31/1/2025,2:00,25.4,54,5.8,0,1010,363.95,168.62,65.8,6568.91,0,5,271.48
Taling Chan,31/1/2025,3:00,25,55,3.6,0,1009,357.91,161.77,74.39,6141.66,0,5,264.53
Taling Chan,31/1/2025,4:00,24.5,52,5,0,1010,367.11,154.91,82.97,6034.85,0,5,270.03
Taling Chan,31/1/2025,5:00,24.2,52,5.4,0,1010,384.1,142.57,84.88,6034.85,0,5,281.5
Taling Chan,31/1/2025,6:00,23.9,51,4.7,0,1011,400.64,124.75,82.02,5928.04,0,5,292.49
Taling Chan,31/1/2025,7:00,23.8,51,4.3,0,1011,426.63,109.67,76.29,6195.07,0,5,312.01
Taling Chan,31/1/2025,8:00,24.8,47,4.3,0,1012,510.43,113.79,71.53,8865.36,0.25,5,377.23
Taling Chan,31/1/2025,9:00,26.4,42,5.4,0,1013,575.81,131.61,79.15,11749.27,1.97,5,424.03
Taling Chan,31/1/2025,10:00,28.3,38,5,0,1014,619.21,211.12,87.74,12924.19,8.05,5,456.27
Taling Chan,31/1/2025,11:00,30,33,5,0,1013,402.25,152.17,122.07,4325.87,254.63,5,292.91
Taling Chan,31/1/2025,12:00,31.5,30,4.3,0,1012,347.92,61.69,89.65,3044.13,371.93,5,280.5
Taling Chan,31/1/2025,13:00,32.7,27,3.6,0,1010,393.62,38.04,93.46,3124.24,446.32,5,331.79
Taling Chan,31/1/2025,14:00,33.3,26,4,0,1008,411.79,26.05,90.6,3070.83,469.21,5,349.99
Taling Chan,31/1/2025,15:00,33.5,26,5.4,0,1007,400.2,25.02,84.88,2937.32,452.04,5,338.43
Taling Chan,31/1/2025,16:00,33.5,26,5.8,0,1006,385.52,27.42,80.11,2803.8,423.43,5,321.9
Taling Chan,31/1/2025,17:00,32.9,27,8.3,0,1006,395.3,55.52,81.06,3311.16,323.3,5,326.13
Taling Chan,31/1/2025,18:00,31.2,33,14,0,1007,410.85,94.59,80.11,4112.24,205.99,5,337.01
Taling Chan,31/1/2025,19:00,29.2,41,16.2,0,1008,388.94,113.79,70.57,4325.87,130.18,5,315.82
Taling Chan,31/1/2025,20:00,28.3,44,13.7,0,1009,364.86,156.28,70.57,4913.33,59.37,5,296.98
Taling Chan,31/1/2025,21:00,27.9,47,14.4,0,1010,342.52,186.44,68.66,5500.79,7.87,5,278.94
Taling Chan,31/1/2025,22:00,27.2,53,15.5,0,1010,308.54,168.62,59.13,5393.98,0.1,5,248
Taling Chan,31/1/2025,23:00,26.6,58,16.2,0,1010,264.94,139.83,48.64,4966.74,0,5,208.49
Thawi Watthana,6/2/2025,0:00,26.9,72,17.3,0,1010,92.35,11.31,5.42,787.74,88.69,4,66.1
Thawi Watthana,6/2/2025,1:00,26.7,72,14.8,0,1009,88.42,10.88,5.19,774.38,81.54,4,62.93
Thawi Watthana,6/2/2025,2:00,26.5,74,13,0,1009,83.15,10.97,4.23,774.38,65.09,4,57.8
Thawi Watthana,6/2/2025,3:00,26.3,76,13,0,1009,82.74,11.82,3.46,801.09,48.64,4,55.62
Thawi Watthana,6/2/2025,4:00,26.2,76,11.9,0,1008,86.98,12.85,3.49,827.79,37.55,4,55
Thawi Watthana,6/2/2025,5:00,26,77,10.8,0,1009,94.36,13.88,3.93,867.84,28.97,4,55.84
Thawi Watthana,6/2/2025,6:00,25.9,77,10.4,0,1009,103.56,16.45,4.47,947.95,18.6,4,58.05
Thawi Watthana,6/2/2025,7:00,25.7,78,10.4,0,1010,118.78,24.33,6.44,1161.58,6.8,4,64.43
Thawi Watthana,6/2/2025,8:00,26.7,72,12.2,0,1011,148.19,40.1,14.54,1815.8,1.05,5,84.43
Thawi Watthana,6/2/2025,9:00,28.5,61,12.6,0,1012,196.79,58.26,26.46,3044.13,4.56,5,120.71
Thawi Watthana,6/2/2025,10:00,30.3,52,12.6,0,1012,228.4,93.22,30.99,3845.22,26.82,5,143.7
Thawi Watthana,6/2/2025,11:00,31.7,46,13.7,0,1011,126.49,39.41,27.66,1522.06,141.62,5,77.38
Thawi Watthana,6/2/2025,12:00,32.7,42,13.3,0,1010,82.62,8.91,12.04,894.55,178.81,4,57.3
Thawi Watthana,6/2/2025,13:00,33.6,38,14.4,0,1009,71.66,4.54,8.7,754.36,178.81,4,52.87
Thawi Watthana,6/2/2025,14:00,33.9,37,16.6,0,1007,63.07,3.43,6.56,667.57,165.94,4,46.97
Thawi Watthana,6/2/2025,15:00,33.9,37,19.4,0,1006,56.15,3.17,5.13,607.49,148.77,4,41
Thawi Watthana,6/2/2025,16:00,33.1,38,19.4,0,1006,51.71,3.38,4.65,580.79,137.33,3,37.29
Thawi Watthana,6/2/2025,17:00,32.2,41,17.3,0,1006,56.43,7.71,5.72,654.22,115.87,3,36.15
Thawi Watthana,6/2/2025,18:00,30.4,49,16.9,0,1006,64.28,15.42,7.57,781.06,78.68,3,33.95
Thawi Watthana,6/2/2025,19:00,29.2,56,15.5,0,1007,65.51,19.36,7.75,834.47,48.64,3,29.71
Thawi Watthana,6/2/2025,20:00,28,65,21.2,0,1008,63.75,19.88,7.57,821.11,35.76,3,27.41
Thawi Watthana,6/2/2025,21:00,27.5,70,22.3,0,1009,61.23,17.82,7.03,774.38,33.26,3,26.67
Thawi Watthana,6/2/2025,22:00,27.3,70,20.2,0,1009,57.57,14.57,6.02,700.95,33.26,3,25.66
Thawi Watthana,6/2/2025,23:00,27,72,19.4,0,1010,53.49,11.82,5.01,634.19,33.26,3,24.63
Thawi Watthana,5/2/2025,0:00,27.1,71,16.6,0,1010,214.69,37.36,8.94,2216.34,14.66,5,134.88
Thawi Watthana,5/2/2025,1:00,26.7,74,14.4,0,1010,204.75,32.56,6.68,2029.42,12.52,5,131.38
Thawi Watthana,5/2/2025,2:00,26.5,75,10.1,0,1010,190.74,28.79,5.48,1842.5,11.09,5,124.77
Thawi Watthana,5/2/2025,3:00,26.4,75,7.9,0,1009,180.21,26.73,5.07,1682.28,8.85,5,117.97
Thawi Watthana,5/2/2025,4:00,26.2,75,7.9,0,1009,180.93,30.16,5.36,1708.98,4.02,5,117.71
Thawi Watthana,5/2/2025,5:00,26,76,7.9,0,1009,193.69,39.41,7.45,2056.12,0.31,5,126.6
Thawi Watthana,5/2/2025,6:00,25.9,77,6.8,0,1010,216.83,51.41,11.21,2616.88,0,5,143.83
Thawi Watthana,5/2/2025,7:00,25.9,78,7.6,0,1011,249.68,68.55,18.84,3391.27,0,5,167.63
Thawi Watthana,5/2/2025,8:00,26.7,73,14,0,1012,297.18,101.45,50.55,4432.68,0.83,5,195.39
Thawi Watthana,5/2/2025,9:00,27.8,63,15.8,0,1012,345.95,139.83,82.97,5340.58,7.6,5,223.72
